,feature,tfidf,mi_value,df_dep,df_nonDep,cpd
1032,extremely,0.0,0.022098560129505174,14,1,0.8666666666666667
1039,fact,0.0,0.01027523787415664,6,1,0.7142857142857143
1045,failed,0.0,0.004639163578554617,1,2,0.3333333333333333
1052,fall,0.0,0.011853685370655224,6,2,0.5
1054,family,0.0,0.04379434469245476,16,13,0.10344827586206896
1064,fat,0.0,0.005918409128681631,3,1,0.5
1066,father,0.0,0.007860159198602208,1,4,0.6
1071,favorite,0.0,0.004639163578554617,1,2,0.3333333333333333
1074,fear,0.0,0.01027523787415664,6,1,0.7142857142857143
1076,feel,0.0,0.14307240570528318,70,23,0.5053763440860215
1077,feeling,0.0,0.041901460882840906,19,9,0.35714285714285715
1079,feels,0.0,0.02084108947520611,10,4,0.42857142857142855
1083,felt,0.0,0.020959665888776798,9,5,0.2857142857142857
1084,female,0.0,0.004639163578554617,1,2,0.3333333333333333
1095,film,0.0,0.004639163578554617,1,2,0.3333333333333333
1097,final,0.0,0.007860159198602208,1,4,0.6
1098,finally,0.0,0.06397380908072403,9,31,0.55
1103,find,0.0,0.019183203054171614,11,2,0.6923076923076923
1113,first,0.1881463088710165,0.06929330757330576,13,31,0.4090909090909091
1116,fit,0.0,0.005918409128681631,3,1,0.5
1141,football,0.0,0.005918409128681631,3,1,0.5
1142,force,0.0,0.004475213862199281,2,1,0.3333333333333333
1147,forever,0.0,0.007676088074605134,2,3,0.2
1156,forward,0.0,0.0092843714662038,2,4,0.3333333333333333
1165,free,0.0,0.007511412231205749,3,2,0.2
1174,friend,0.0,0.02286118029882999,7,8,0.06666666666666667
1177,friends,0.0,0.03886741404304361,18,8,0.38461538461538464
1180,front,0.0,0.004475213862199281,2,1,0.3333333333333333
1186,fucking,0.0,0.017707917033761802,10,2,0.6666666666666666
1191,full,0.0,0.010547634895469468,4,3,0.14285714285714285
1193,fun,0.0,0.007366125204724907,4,1,0.6
1201,funny,0.0,0.007366125204724907,4,1,0.6
1202,future,0.0,0.013935746342606649,3,6,0.3333333333333333
1209,game,0.0,0.004639163578554617,1,2,0.3333333333333333
1214,gave,0.0,0.007676088074605134,2,3,0.2
1226,genuinely,0.0,0.01199018674113236,5,3,0.25
1229,get,0.0,0.13022010540653203,64,21,0.5058823529411764
1230,gets,0.0,0.016345312742577986,8,3,0.45454545454545453
1231,getting,0.0,0.05087947625699648,25,9,0.47058823529411764
1235,girl,0.0,0.011853685370655224,6,2,0.5
1236,girlfriend,0.0,0.013935746342606649,3,6,0.3333333333333333
1239,give,0.0,0.026731279534993498,14,4,0.5555555555555556
1242,giving,0.0,0.007511412231205749,3,2,0.2
1251,go,0.0,0.06301339361087953,30,12,0.42857142857142855
1253,god,0.0,0.004639163578554617,1,2,0.3333333333333333
1257,going,0.0,0.06664041014015207,38,6,0.7272727272727273
1260,gone,0.0,0.016149028860502547,10,1,0.8181818181818182
1262,gonna,0.0,0.007366125204724907,4,1,0.6
1263,good,0.2092647167861945,0.04573524315822734,14,16,0.06666666666666667
1264,goodbye,0.0,0.004639163578554617,1,2,0.3333333333333333
1274,grades,0.0,0.004639163578554617,1,2,0.3333333333333333
1276,graduated,0.0,0.004639163578554617,1,2,0.3333333333333333
1283,great,0.0,0.013437296978133147,6,3,0.3333333333333333
1298,guess,0.0,0.008954287188681836,4,2,0.3333333333333333
1303,guy,0.0,0.01358388218064877,5,4,0.1111111111111111
1304,guys,0.0,0.011853685370655224,6,2,0.5
1307,hair,0.0,0.004639163578554617,1,2,0.3333333333333333
1309,half,0.0,0.022306507678512152,11,4,0.4666666666666667
1320,handle,0.0,0.010547634895469468,4,3,0.14285714285714285
1322,hands,0.0,0.004475213862199281,2,1,0.3333333333333333
1324,hang,0.0,0.007511412231205749,3,2,0.2
1328,happened,0.0,0.022306507678512152,11,4,0.4666666666666667
1329,happening,0.0,0.0088183915378462,5,1,0.6666666666666666
1330,happens,0.0,0.005918409128681631,3,1,0.5
1335,happy,0.3295031792736496,0.11320826573987913,9,58,0.7313432835820896
1336,hard,0.0,0.02837570257642815,13,6,0.3684210526315789
1339,hardly,0.0,0.007366125204724907,4,1,0.6
1341,harm,0.0,0.02661164700096099,17,1,0.8888888888888888
1344,harming,0.0,0.005918409128681631,3,1,0.5
1347,hate,0.0,0.02667146202632739,15,3,0.6666666666666666
1348,hated,0.0,0.004475213862199281,2,1,0.3333333333333333
1355,head,0.0,0.017707917033761802,10,2,0.6666666666666666
1359,health,0.0,0.022415444484659944,10,5,0.3333333333333333
1361,healthy,0.0,0.007676088074605134,2,3,0.2
1376,help,0.0,0.04179944229294131,24,4,0.7142857142857143
1377,helped,0.0,0.008954287188681836,4,2,0.3333333333333333
1379,helps,0.0,0.008954287188681836,4,2,0.3333333333333333
1383,hes,0.0,0.0092843714662038,2,4,0.3333333333333333
1384,hey,0.0,0.005918409128681631,3,1,0.5
1386,hi,0.0,0.007511412231205749,3,2,0.2
1391,high,0.0,0.016472911385715897,7,4,0.2727272727272727
1402,hit,0.0,0.0088183915378462,5,1,0.6666666666666666
1411,hole,0.0,0.004475213862199281,2,1,0.3333333333333333
1413,home,0.0,0.02976530537948962,15,5,0.5
1420,honestly,0.0,0.01623735334965299,9,2,0.6363636363636364
1423,hope,0.0,0.012516810578528166,2,6,0.5
1426,hopeless,0.0,0.005918409128681631,3,1,0.5
1430,horrible,0.0,0.011736694262543885,7,1,0.75
1437,hospital,0.0,0.01027523787415664,6,1,0.7142857142857143
1443,hot,0.0,0.004475213862199281,2,1,0.3333333333333333
1445,hour,0.0,0.007366125204724907,4,1,0.6
1446,hours,0.0,0.02084108947520611,10,4,0.42857142857142855
1447,house,0.0,0.025579871805420908,10,7,0.17647058823529413
1452,huge,0.3023249130807781,0.007366125204724907,4,1,0.6
1463,hurt,0.0,0.014673558930562297,9,1,0.8
1468,husband,0.0,0.007860159198602208,1,4,0.6
1472,id,0.0,0.007366125204724907,4,1,0.6
1473,idea,0.0,0.017707917033761802,10,2,0.6666666666666666
1480,idk,0.0,0.005918409128681631,3,1,0.5
1490,im,0.15770800508113406,0.11472041198889789,43,33,0.13157894736842105
1506,importantly,0.0,0.004475213862199281,2,1,0.3333333333333333
1509,improve,0.0,0.007366125204724907,4,1,0.6
1525,incredibly,0.0,0.004475213862199281,2,1,0.3333333333333333
1545,insane,0.0,0.004475213862199281,2,1,0.3333333333333333
1547,inside,0.0,0.005918409128681631,3,1,0.5
1554,instead,0.0,0.008954287188681836,4,2,0.3333333333333333
1571,interview,0.0,0.004475213862199281,2,1,0.3333333333333333
1587,isnt,0.0,0.004475213862199281,2,1,0.3333333333333333
1592,ive,0.0,0.07372443229981135,30,19,0.22448979591836735
1600,job,0.0,0.03455588488312224,14,9,0.21739130434782608
1616,june,0.0,0.004475213862199281,2,1,0.3333333333333333
1622,keep,0.0,0.02816585558189425,16,3,0.6842105263157895
1623,keeping,0.0,0.004475213862199281,2,1,0.3333333333333333
1630,kid,0.0,0.008954287188681836,4,2,0.3333333333333333
1632,kids,0.0,0.007676088074605134,2,3,0.2
1634,killed,0.0,0.004475213862199281,2,1,0.3333333333333333
1635,killing,0.0,0.007366125204724907,4,1,0.6
1638,kind,0.0,0.029645125280456056,18,2,0.8
1639,kinda,0.0,0.007366125204724907,4,1,0.6
1643,kiss,0.0,0.004639163578554617,1,2,0.3333333333333333
1656,know,0.0,0.11284255660807749,64,8,0.7777777777777778
1672,large,0.0,0.004475213862199281,2,1,0.3333333333333333
1674,last,0.0,0.05391295541781645,26,10,0.4444444444444444
1676,late,0.0,0.007676088074605134,2,3,0.2
1677,lately,0.0,0.01027523787415664,6,1,0.7142857142857143
1679,laugh,0.0,0.007366125204724907,4,1,0.6
1680,laughed,0.0,0.004639163578554617,1,2,0.3333333333333333
1684,laying,0.0,0.005918409128681631,3,1,0.5
1690,learn,0.0,0.004639163578554617,1,2,0.3333333333333333
1693,least,0.0,0.022306507678512152,11,4,0.4666666666666667
1694,leave,0.0,0.019508545150036645,8,5,0.23076923076923078
1696,leaving,0.0,0.004639163578554617,1,2,0.3333333333333333
1699,left,0.0,0.031249695787303966,16,5,0.5238095238095238
1705,lesson,0.0,0.004475213862199281,2,1,0.3333333333333333
1707,let,0.0,0.023598016467192014,15,1,0.875
1710,letting,0.0,0.005918409128681631,3,1,0.5
1711,level,0.0,0.004639163578554617,1,2,0.3333333333333333
1717,license,0.0,0.004639163578554617,1,2,0.3333333333333333
1718,lie,0.0,0.007366125204724907,4,1,0.6
1721,life,0.0,0.09963903305107574,37,29,0.12121212121212122
1725,like,0.0,0.183013159630325,89,28,0.5213675213675214
1726,likely,0.0,0.004475213862199281,2,1,0.3333333333333333
1730,list,0.0,0.005918409128681631,3,1,0.5
1733,literally,0.0,0.010401701669030471,5,2,0.42857142857142855
1736,little,0.0,0.03662201271005714,11,13,0.08333333333333333
1738,live,0.0,0.022306507678512152,11,4,0.4666666666666667
1740,lives,0.0,0.004639163578554617,1,2,0.3333333333333333
1741,living,0.0,0.013750029755904761,4,5,0.1111111111111111
1743,local,0.0,0.004639163578554617,1,2,0.3333333333333333
1748,long,0.0,0.04198308107761253,18,10,0.2857142857142857
1749,longer,0.0,0.007366125204724907,4,1,0.6
1751,look,0.0,0.04051421860967782,17,10,0.25925925925925924
1752,looked,0.0,0.005918409128681631,3,1,0.5
1753,looking,0.0,0.013310268294418502,7,2,0.5555555555555556
1758,losing,0.0,0.01027523787415664,6,1,0.7142857142857143
1759,loss,0.0,0.005918409128681631,3,1,0.5
1760,lost,0.0,0.015026108074736599,6,4,0.2
1761,lot,0.0,0.055802258336087714,33,4,0.7837837837837838
1762,lots,0.0,0.005918409128681631,3,1,0.5
1765,love,0.0,0.051764498653075815,5,27,0.6875
1766,loved,0.0,0.007860159198602208,1,4,0.6
1770,loving,0.0,0.004475213862199281,2,1,0.3333333333333333
1773,lowest,0.0,0.004639163578554617,1,2,0.3333333333333333
1783,made,0.0,0.05609412651784922,19,18,0.02702702702702703
1790,major,0.0,0.023637712568216382,14,2,0.75
1792,make,0.0,0.049453054008422224,22,11,0.3333333333333333
1794,makes,0.0,0.04394778518467606,15,14,0.034482758620689655
1795,making,0.0,0.02084108947520611,10,4,0.42857142857142855
1801,man,0.0,0.01577065701134497,2,8,0.6
1803,managed,0.0,0.007511412231205749,3,2,0.2
1809,many,0.0,0.0298454310407352,14,6,0.4
1810,march,0.0,0.004475213862199281,2,1,0.3333333333333333
1817,married,0.0,0.007860159198602208,1,4,0.6
1831,matter,0.0,0.016472911385715897,7,4,0.2727272727272727
1834,maybe,0.0,0.013202791058922381,8,1,0.7777777777777778
1837,mean,0.0,0.007366125204724907,4,1,0.6
1840,means,0.0,0.007676088074605134,2,3,0.2
1847,media,0.0,0.004475213862199281,2,1,0.3333333333333333
1861,memories,0.0,0.004475213862199281,2,1,0.3333333333333333
1864,mental,0.0,0.02976530537948962,15,5,0.5
1865,mentally,0.0,0.005918409128681631,3,1,0.5
1876,met,0.0,0.007676088074605134,2,3,0.2
1881,middle,0.0,0.005918409128681631,3,1,0.5
1882,might,0.0,0.01358388218064877,5,4,0.1111111111111111
1890,military,0.0,0.006247034688436352,1,3,0.5
1892,mind,0.0,0.0088183915378462,5,1,0.6666666666666666
1896,mine,0.0,0.005918409128681631,3,1,0.5
1903,minutes,0.0,0.005918409128681631,3,1,0.5
1910,mistakes,0.0,0.004475213862199281,2,1,0.3333333333333333
1918,mom,0.0,0.021098017266319696,8,6,0.14285714285714285
1919,moment,0.0,0.015026108074736599,6,4,0.2
1920,moments,0.0,0.005918409128681631,3,1,0.5
1924,money,0.0,0.007860159198602208,1,4,0.6
1925,month,0.0,0.016472911385715897,7,4,0.2727272727272727
1926,months,0.19923857602731496,0.054120874901367216,22,14,0.2222222222222222
1929,morning,0.0,0.013310268294418502,7,2,0.5555555555555556
1930,mornings,0.0,0.004639163578554617,1,2,0.3333333333333333
1933,mostly,0.0,0.011736694262543885,7,1,0.75
1939,move,0.0,0.01199018674113236,5,3,0.25
1940,moved,0.0,0.006247034688436352,1,3,0.5
1946,much,0.0,0.08431323734173421,39,17,0.39285714285714285
1948,multiple,0.0,0.01027523787415664,6,1,0.7142857142857143
1952,music,0.0,0.010547634895469468,4,3,0.14285714285714285
1957,name,0.0,0.004639163578554617,1,2,0.3333333333333333
1968,nearly,0.0,0.004475213862199281,2,1,0.3333333333333333
1972,needs,0.0,0.0088183915378462,5,1,0.6666666666666666
1975,neglect,0.0,0.004475213862199281,2,1,0.3333333333333333
1976,neighbor,0.0,0.004475213862199281,2,1,0.3333333333333333
1980,nervous,0.0,0.004475213862199281,2,1,0.3333333333333333
1982,never,0.0,0.061588708118696676,26,15,0.2682926829268293
1983,new,0.0,0.03783616142802134,6,18,0.5
1985,next,0.0,0.027170017179104847,10,8,0.1111111111111111
1986,nice,0.0,0.014141039365815887,2,7,0.5555555555555556
1990,night,0.0,0.02545053216828036,11,6,0.29411764705882354
1999,none,0.0,0.007366125204724907,4,1,0.6
2003,normal,0.0,0.023637712568216382,14,2,0.75
2010,nothing,0.0,0.028125888198796606,18,1,0.8947368421052632
2012,noticed,0.0,0.011736694262543885,7,1,0.75
2016,numb,0.0,0.005918409128681631,3,1,0.5
2038,often,0.0,0.013202791058922381,8,1,0.7777777777777778
2043,okay,0.0,0.01027523787415664,6,1,0.7142857142857143
2044,old,0.0,0.0298454310407352,14,6,0.4
2047,one,0.0,0.06910164941861029,33,13,0.43478260869565216
2052,open,0.0,0.008954287188681836,4,2,0.3333333333333333
2072,outside,0.0,0.004475213862199281,2,1,0.3333333333333333
2109,parents,0.0,0.028135879940401794,17,2,0.7894736842105263
2111,part,0.0,0.019183203054171614,11,2,0.6923076923076923
2114,partner,0.0,0.007511412231205749,3,2,0.2
2122,past,0.0,0.037266811320235946,19,6,0.52
2138,people,0.0,0.07735140760871631,42,9,0.6470588235294118
2140,perfect,0.0,0.005918409128681631,3,1,0.5
2147,period,0.0,0.005918409128681631,3,1,0.5
2149,person,0.0,0.01358388218064877,5,4,0.1111111111111111
2167,physically,0.0,0.01027523787415664,6,1,0.7142857142857143
2173,picture,0.0,0.011102312798384919,1,6,0.7142857142857143
2185,place,0.0,0.02084108947520611,10,4,0.42857142857142855
2189,plan,0.0,0.005918409128681631,3,1,0.5
2191,planning,0.0,0.004639163578554617,1,2,0.3333333333333333
2192,plans,0.0,0.004475213862199281,2,1,0.3333333333333333
2196,playing,0.0,0.013750029755904761,4,5,0.1111111111111111
2205,point,0.0,0.02518194071023524,14,3,0.6470588235294118
2211,poor,0.0,0.007511412231205749,3,2,0.2
2212,pop,0.0,0.004639163578554617,1,2,0.3333333333333333
2215,position,0.0,0.005918409128681631,3,1,0.5
2216,positive,0.0,0.004475213862199281,2,1,0.3333333333333333
2219,possible,0.0,0.005918409128681631,3,1,0.5
2220,post,0.0,0.01358388218064877,5,4,0.1111111111111111
2222,posted,0.0,0.007366125204724907,4,1,0.6
2224,posting,0.0,0.004475213862199281,2,1,0.3333333333333333
2235,practice,0.0,0.004475213862199281,2,1,0.3333333333333333
2240,prescribed,0.0,0.004475213862199281,2,1,0.3333333333333333
2247,pressure,0.0,0.005918409128681631,3,1,0.5
2250,pretty,0.0,0.037226288818839645,21,4,0.68
2267,problem,0.0,0.01027523787415664,6,1,0.7142857142857143
2268,problems,0.0,0.008954287188681836,4,2,0.3333333333333333
2269,process,0.0,0.004639163578554617,1,2,0.3333333333333333
2276,program,0.0,0.007860159198602208,1,4,0.6
2282,promise,0.0,0.004475213862199281,2,1,0.3333333333333333
2283,promised,0.0,0.004639163578554617,1,2,0.3333333333333333
2286,properly,0.0,0.005918409128681631,3,1,0.5
2288,proud,0.0,0.016005856344277536,1,9,0.8
2293,psych,0.0,0.0088183915378462,5,1,0.6666666666666666
2304,public,0.0,0.007366125204724907,4,1,0.6
2360,read,0.0,0.013437296978133147,6,3,0.3333333333333333
2361,reading,0.0,0.007366125204724907,4,1,0.6
2363,ready,0.0,0.004639163578554617,1,2,0.3333333333333333
2365,real,0.0,0.011736694262543885,7,1,0.75
2373,really,0.3230251822241113,0.10891355647608958,57,14,0.6056338028169014
2374,reason,0.0,0.023697258761172138,13,3,0.625
2382,recently,0.0,0.029705214071195495,16,4,0.6
2420,relationship,0.0,0.01477148074788404,8,2,0.6
2425,relief,0.0,0.005918409128681631,3,1,0.5
2430,remember,0.0,0.02837570257642815,13,6,0.3684210526315789
2433,remind,0.0,0.004639163578554617,1,2,0.3333333333333333
2435,reminder,0.0,0.004475213862199281,2,1,0.3333333333333333
2457,resources,0.0,0.004475213862199281,2,1,0.3333333333333333
2461,response,0.0,0.004475213862199281,2,1,0.3333333333333333
2463,rest,0.0,0.007676088074605134,2,3,0.2
2478,right,0.0,0.04179944229294129,21,7,0.5
2494,romantic,0.0,0.004475213862199281,2,1,0.3333333333333333
2496,room,0.0,0.01027523787415664,6,1,0.7142857142857143
2508,run,0.0,0.004475213862199281,2,1,0.3333333333333333
2514,sad,0.0,0.011853685370655224,6,2,0.5
2519,said,0.0,0.022415444484659944,10,5,0.3333333333333333
2521,sat,0.0,0.005918409128681631,3,1,0.5
2528,saw,0.0,0.008954287188681836,4,2,0.3333333333333333
2529,say,0.0,0.01911420043327488,12,1,0.8461538461538461
2534,scared,0.0,0.013310268294418502,7,2,0.5555555555555556
2540,scary,0.0,0.004475213862199281,2,1,0.3333333333333333
2549,school,0.0,0.04042260667330093,18,9,0.3333333333333333
2564,second,0.0,0.021098017266319696,8,6,0.14285714285714285
2567,see,0.0,0.05700910499152844,25,13,0.3157894736842105
2568,seeing,0.0,0.019508545150036645,8,5,0.23076923076923078
2574,seemed,0.0,0.01027523787415664,6,1,0.7142857142857143
2577,seen,0.0,0.012321742750510876,3,5,0.25
2578,self,0.0,0.04330344776072697,24,5,0.6551724137931034
2587,semester,0.0,0.006247034688436352,1,3,0.5
2591,sense,0.0,0.011736694262543885,7,1,0.75
2594,sent,0.0,0.004639163578554617,1,2,0.3333333333333333
2604,several,0.0,0.007366125204724907,4,1,0.6
2605,severe,0.0,0.017707917033761802,10,2,0.6666666666666666
2621,share,0.0,0.007860159198602208,1,4,0.6
2628,shes,0.0,0.0092843714662038,2,4,0.3333333333333333
2631,shit,0.0,0.014673558930562297,9,1,0.8
2637,short,0.0,0.01027523787415664,6,1,0.7142857142857143
2645,show,0.0,0.010897933521808427,2,5,0.42857142857142855
2657,sick,0.0,0.007366125204724907,4,1,0.6
2658,side,0.0,0.005918409128681631,3,1,0.5
2671,since,0.0,0.05546877038059746,29,8,0.5675675675675675
2673,single,0.0,0.010401701669030471,5,2,0.42857142857142855
2674,sister,0.0,0.013750029755904761,4,5,0.1111111111111111
2676,sit,0.0,0.011736694262543885,7,1,0.75
2678,situation,0.0,0.004475213862199281,2,1,0.3333333333333333
2679,six,0.0,0.007676088074605134,2,3,0.2
2682,skills,0.0,0.005918409128681631,3,1,0.5
2683,skin,0.0,0.004475213862199281,2,1,0.3333333333333333
2687,sleep,0.0,0.023598016467192014,15,1,0.875
2690,sleeping,0.0,0.007366125204724907,4,1,0.6
2705,small,0.0,0.008954287188681836,4,2,0.3333333333333333
