,feature,tfidf,mi_value,df_dep,df_nonDep,cpd
433,came,0.0,0.016620154418247594,6,5,0.09090909090909091
728,day,0.3713642719759441,0.07025215495375017,21,25,0.08695652173913043
1174,friend,0.0,0.02286118029882999,7,8,0.06666666666666667
1263,good,0.2092647167861945,0.04573524315822734,14,16,0.06666666666666667
1736,little,0.0,0.03662201271005714,11,13,0.08333333333333333
1783,made,0.0,0.05609412651784922,19,18,0.02702702702702703
1794,makes,0.0,0.04394778518467606,15,14,0.034482758620689655
